ID,kindom,phylum,class,order,family,genus,species
OTU3336,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU3337,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3338,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU3339,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU3340,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU3341,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
OTU3342,Bacteria,Gemmatimonadetes,Gemm-5,,,,
OTU3343,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,,
OTU3344,Bacteria,OP8,OP8_1,,,,
OTU3345,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
OTU3346,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU3347,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU3348,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU3349,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU3350,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
OTU3351,Bacteria,TM7,TM7-3,,,,
OTU3352,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU3353,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU3354,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3355,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Luteolibacter,
OTU3356,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
OTU3357,Bacteria,TM7,TM7-1,,,,
OTU3358,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU3359,Bacteria,Planctomycetes,BD7-11,,,,
OTU3360,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,
OTU3361,Bacteria,Gemmatimonadetes,Gemm-5,,,,
OTU3362,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU3363,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3364,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU3365,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
OTU3366,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3367,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,natatoria
OTU3368,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],Fimbriimonas,
OTU3369,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
OTU3370,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Isosphaeraceae,,
OTU3371,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,
OTU3372,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU3373,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,
OTU3374,Bacteria,Chloroflexi,TK10,B07_WMSP1,FFCH4570,,
OTU3375,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
OTU3376,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Myxococcaceae,Myxococcus,
OTU3377,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
OTU3378,Bacteria,Planctomycetes,BD7-11,,,,
OTU3379,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
OTU3380,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
OTU3381,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU3382,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
OTU3383,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3384,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
OTU3385,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin515,,
OTU3386,Bacteria,Chloroflexi,TK10,AKYG885,Dolo_23,,
OTU3387,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,
OTU3388,Bacteria,Cyanobacteria,Synechococcophycideae,Pseudanabaenales,Pseudanabaenaceae,Pseudanabaena,
OTU3389,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU3390,Bacteria,Planctomycetes,Pla4,,,,
OTU3391,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU3392,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU3393,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus,
OTU3394,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU3395,Bacteria,OD1,SM2F11,,,,
OTU3396,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylocystaceae,,
OTU3397,Bacteria,Gemmatimonadetes,Gemm-1,,,,
OTU3398,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],,,
OTU3399,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU3400,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Sporosarcina,
OTU3401,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,
OTU3402,Bacteria,Chloroflexi,Chloroflexi,Herpetosiphonales,,,
OTU3403,Bacteria,Chloroflexi,Thermomicrobia,AKYG1722,,,
OTU3404,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Dyadobacter,
OTU3405,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3406,Bacteria,Firmicutes,Bacilli,Bacillales,,,
OTU3407,Bacteria,Chloroflexi,Ellin6529,,,,
OTU3408,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophorhabdaceae,,
OTU3409,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU3410,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3411,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,
OTU3412,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU3413,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3414,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3415,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,
OTU3416,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,,
OTU3417,Bacteria,OD1,SM2F11,,,,
OTU3418,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU3419,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU3420,Bacteria,Chlorobi,OPB56,,,,
OTU3421,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU3422,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Hymenobacter,
OTU3423,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,,
OTU3424,Bacteria,Acidobacteria,S035,,,,
OTU3425,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU3426,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU3427,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU3428,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU3429,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
OTU3430,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,Candidatus Koribacter,
OTU3431,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3432,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU3433,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU3434,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
OTU3435,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Koribacteraceae,,
OTU3436,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3437,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],Ellin506,
OTU3438,Bacteria,Chloroflexi,Ellin6529,,,,
OTU3439,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,,
OTU3440,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU3441,Bacteria,Gemmatimonadetes,Gemm-1,,,,
OTU3442,Bacteria,Verrucomicrobia,Opitutae,Opitutales,Opitutaceae,,
OTU3443,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
OTU3444,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
OTU3445,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU3446,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU3447,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU3448,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3449,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
OTU3450,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,
OTU3451,Bacteria,Proteobacteria,Betaproteobacteria,Ellin6067,,,
OTU3452,Bacteria,Acidobacteria,[Chloracidobacteria],11月24日,,,
OTU3453,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
OTU3454,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU3455,Bacteria,OD1,SM2F11,,,,
OTU3456,Bacteria,Bacteroidetes,VC2_1_Bac22,,,,
OTU3457,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU3458,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU3459,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3460,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
OTU3461,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
OTU3462,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU3463,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
OTU3464,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
OTU3465,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU3466,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
OTU3467,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
OTU3468,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU3469,Bacteria,Chlorobi,SJA-28,,,,
OTU3470,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,,
OTU3471,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
OTU3472,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU3473,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU3474,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
OTU3475,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
OTU3476,Bacteria,Proteobacteria,Deltaproteobacteria,Spirobacillales,,,
OTU3477,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,
OTU3478,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,RB40,,
OTU3479,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,
OTU3480,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
OTU3481,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,,,
OTU3482,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,
OTU3483,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
OTU3484,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
OTU3485,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,
OTU3486,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU3487,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,,
OTU3488,Bacteria,Planctomycetes,,,,,
OTU3489,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU3490,Bacteria,Cyanobacteria,4C0d-2,MLE1-12,,,
OTU3491,Bacteria,Acidobacteria,DA052,Ellin6513,,,
OTU3492,Bacteria,Gemmatimonadetes,Gemm-2,,,,
OTU3493,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU3494,Bacteria,Acidobacteria,DA052,Ellin6513,,,
OTU3495,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3496,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU3497,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
OTU3498,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU3499,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU3500,Bacteria,Gemmatimonadetes,Gemmatimonadetes,,,,
OTU3501,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3502,Bacteria,Gemmatimonadetes,Gemmatimonadetes,N1423WL,,,
OTU3503,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,
OTU3504,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,,
OTU3505,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3506,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii
OTU3507,Bacteria,Proteobacteria,Betaproteobacteria,A21b,EB1003,,
OTU3508,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3509,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU3510,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi
OTU3511,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3512,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,,
OTU3513,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
OTU3514,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3515,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,
OTU3516,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,
OTU3517,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3518,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
OTU3519,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,
OTU3520,Bacteria,Chloroflexi,S085,,,,
OTU3521,Bacteria,Acidobacteria,Solibacteres,Solibacterales,PAUC26f,,
OTU3522,Bacteria,Acidobacteria,TM1,,,,
OTU3523,Bacteria,Planctomycetes,Planctomycetia,Pirellulales,Pirellulaceae,,
OTU3524,Bacteria,Proteobacteria,Betaproteobacteria,SC-I-84,,,
OTU3525,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,
OTU3526,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,
OTU3527,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU3528,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
OTU3529,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,WCHB1-05,
OTU3530,Bacteria,Verrucomicrobia,[Spartobacteria],[Chthoniobacterales],[Chthoniobacteraceae],DA101,
OTU3531,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU3532,Bacteria,Fibrobacteres,Fibrobacteria,258ds10,,,
OTU3533,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU3534,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,,
OTU3535,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3536,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3537,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3538,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Blvii28,
OTU3539,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,Gemmata,
OTU3540,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Polyangiaceae,,
OTU3541,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3542,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
OTU3543,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,,,
OTU3544,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU3545,Bacteria,Armatimonadetes,0319-6E2,,,,
OTU3546,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
OTU3547,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,
OTU3548,Bacteria,Chloroflexi,Anaerolineae,envOPS12,,,
OTU3549,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolinaceae,Anaerolinea,
OTU3550,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3551,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
OTU3552,Bacteria,Acidobacteria,DA052,Ellin6513,,,
OTU3553,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3554,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU3555,Bacteria,Proteobacteria,Betaproteobacteria,Methylophilales,Methylophilaceae,,
OTU3556,Bacteria,Chloroflexi,Ktedonobacteria,Ktedonobacterales,Ktedonobacteraceae,FFCH10602,
OTU3557,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Janthinobacterium,lividum
OTU3558,Bacteria,Chloroflexi,Ellin6529,,,,
OTU3559,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3560,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,[Leptospirillaceae],,
OTU3561,Bacteria,Chloroflexi,S085,,,,
OTU3562,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,
OTU3563,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],auto67_4W,,
OTU3564,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,OM27,,
OTU3565,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Planctomyces,
OTU3566,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU3567,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3568,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,
OTU3569,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,JG37-AG-70,
OTU3570,Bacteria,Acidobacteria,Acidobacteria-5,,,,
OTU3571,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,
OTU3572,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU3573,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
OTU3574,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
OTU3575,Bacteria,Gemmatimonadetes,Gemm-5,,,,
OTU3576,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,0319-6A21,,
OTU3577,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Magnetospirillum,
OTU3578,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3579,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,,,
OTU3580,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU3581,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3582,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3583,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,,
OTU3584,Bacteria,Gemmatimonadetes,Gemm-2,,,,
OTU3585,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3586,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3587,Bacteria,OD1,ZB2,,,,
OTU3588,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3589,Bacteria,TM7,TM7-3,,,,
OTU3590,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU3591,Bacteria,Proteobacteria,Alphaproteobacteria,BD7-3,,,
OTU3592,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,
OTU3593,Bacteria,Acidobacteria,Solibacteres,Solibacterales,,,
OTU3594,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,,
OTU3595,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU3596,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,,,
OTU3597,Bacteria,Acidobacteria,Sva0725,Sva0725,,,
OTU3598,Bacteria,Planctomycetes,,,,,
OTU3599,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,,,
OTU3600,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3601,Bacteria,Proteobacteria,Deltaproteobacteria,,,,
OTU3602,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,,
OTU3603,Bacteria,Acidobacteria,Acidobacteria-6,iii1-15,mb2424,,
OTU3604,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Kaistobacter,
OTU3605,Bacteria,Acidobacteria,iii1-8,DS-18,,,
OTU3606,Bacteria,Chloroflexi,TK10,AKYG885,,,
OTU3607,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
OTU3608,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,
OTU3609,Bacteria,Acidobacteria,[Chloracidobacteria],RB41,,,
OTU3610,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3611,Bacteria,Proteobacteria,Betaproteobacteria,,,,
OTU3612,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
OTU3613,Bacteria,Chloroflexi,Anaerolineae,CFB-26,,,
OTU3614,Bacteria,Planctomycetes,Phycisphaerae,WD2101,,,
OTU3615,Bacteria,Verrucomicrobia,[Pedosphaerae],[Pedosphaerales],Ellin515,,
OTU3616,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,
OTU3617,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Sinobacteraceae,,
OTU3618,Bacteria,Planctomycetes,Planctomycetia,Gemmatales,Gemmataceae,,
OTU3619,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,,
OTU3620,Bacteria,Chlorobi,BSV26,PK329,,,
OTU3621,Bacteria,Proteobacteria,Deltaproteobacteria,[Entotheonellales],[Entotheonellaceae],,
OTU3622,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Candidatus Solibacter,
OTU3623,Bacteria,Chlorobi,SJA-28,,,,
OTU3624,Bacteria,Acidobacteria,Acidobacteria-6,CCU21,,,
OTU3625,Bacteria,Proteobacteria,Alphaproteobacteria,Ellin329,,,
OTU3626,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,
OTU3627,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Aquicella,
OTU3628,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,,
OTU3629,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Rhodoplanes,
OTU3630,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,
OTU3631,Bacteria,Bacteroidetes,[Saprospirae],[Saprospirales],Chitinophagaceae,,
OTU3632,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
OTU3633,Bacteria,Armatimonadetes,[Fimbriimonadia],[Fimbriimonadales],[Fimbriimonadaceae],,
OTU3634,Bacteria,WS3,PRR-12,,,,
OTU3635,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,
OTU3636,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,,
