ID,M-1,M-2,M-3,M-4,M-5,M-6,M-7,M-8,M-9,M-10,M-11,M-12,M-13,G-1,G-2,G-3,G-4,G-5,G-6,G-7,G-8,G-9,G-10,G-11,G-12,G-13,G-14,G-15,G-16,G-19,G-20,G-21,G-22,G-23,G-24,G-25
OTU4032,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
OTU4033,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
OTU4034,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4,0,1,2,1,0,1,1,0,0,0,0,1,1,0,2,1,0,1,1,0
OTU4035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
OTU4036,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4037,1,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,3,1,2,3
OTU4038,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,1,0,2,0,0,1
OTU4039,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4040,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4041,4,13,8,3,12,13,24,12,44,2,3,1,15,17,4,4,26,8,4,8,4,2,14,9,20,19,5,7,5,2,5,2,21,1,9,19
OTU4042,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4043,0,4,3,0,8,4,4,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0
OTU4044,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,3,1,0,0,1,1,0,0,0,1,0,3,0,1
OTU4045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4046,1,0,0,1,0,0,1,0,0,1,1,0,0,5,0,1,3,1,0,2,0,2,1,1,0,2,1,4,0,0,2,1,2,0,0,3
OTU4047,0,4,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU4048,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU4050,0,0,1,3,0,0,0,1,0,5,2,1,3,3,1,4,7,3,10,1,4,2,2,7,4,7,6,4,3,1,1,0,3,1,10,6
OTU4051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1
OTU4052,3,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,3,7,0,0,2,0,1,1,2,0,0,6,0,0,1,3,0,0,0,2
OTU4053,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,1
OTU4054,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3
OTU4055,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,9,0,0,0,1,0,1,0,0,1,0,1,4,1,1,0,0,0,0,0
OTU4056,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,0,2,3,0,0,1,0,0,1,0,0,1,1,0,0,6,0
OTU4057,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU4058,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OTU4059,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
OTU4060,4,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,2,0,0,1,0,2,0,1,1,2,0,0,0,0,0,1,0,1
OTU4061,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,4,3,2,2,0,0,0,2,0,0,0,2,0,0,2,2
OTU4062,6,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0
OTU4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
OTU4064,7,6,0,1,0,0,0,2,9,1,0,1,0,4,1,2,0,4,3,0,0,2,2,4,0,0,0,6,0,0,0,1,5,2,2,2
OTU4065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4066,0,5,1,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4067,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU4068,0,0,0,0,0,1,0,0,0,0,1,2,0,2,0,1,0,1,1,0,0,1,5,1,3,0,2,4,1,0,1,0,1,2,0,2
OTU4069,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4070,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4071,2,7,6,5,5,3,6,5,12,3,7,1,18,37,16,10,18,6,7,7,10,6,13,8,5,25,6,23,9,0,4,2,16,1,15,22
OTU4072,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2
OTU4073,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4074,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,9,1,0,0,0,1,2,1,0,1,0,3,0,0,0,0,0,2,1,8
OTU4075,1,4,0,1,1,1,10,0,4,1,0,1,2,0,0,1,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,9,0,0,0
OTU4076,1,0,0,2,0,0,0,0,0,1,0,2,0,0,0,4,1,1,0,1,1,1,3,2,0,0,1,2,2,5,0,2,0,1,2,1
OTU4077,0,0,0,0,0,0,0,0,0,4,1,3,0,1,0,1,2,0,0,0,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0
OTU4078,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4079,8,9,1,2,1,3,5,7,12,2,2,3,0,10,2,2,11,8,13,1,4,2,9,2,3,4,10,8,4,2,5,2,6,12,19,9
OTU4080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU4081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
OTU4083,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4084,0,0,0,1,0,0,0,0,0,1,2,0,1,10,1,0,4,0,0,0,2,2,5,33,5,0,0,1,1,0,2,0,1,1,0,14
OTU4085,8,0,0,0,4,2,0,1,0,1,0,0,0,3,0,0,2,1,0,0,0,1,6,1,11,0,4,0,0,1,0,0,13,8,6,16
OTU4086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU4087,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
OTU4089,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,3,0,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,0,1
OTU4090,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU4091,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4092,6,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,2,0,0,0,0,2
OTU4093,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4094,4,4,0,3,0,3,3,2,2,0,1,0,2,2,2,0,5,2,0,0,0,1,0,0,0,1,1,2,1,1,0,0,9,1,1,1
OTU4095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
OTU4096,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4097,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4098,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0
OTU4099,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
OTU4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
OTU4101,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4102,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4103,19,0,0,0,0,0,14,6,0,0,0,0,0,5,2,0,3,0,0,1,1,0,3,1,1,1,0,2,1,0,0,1,6,1,1,14
OTU4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
OTU4105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0
OTU4106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
OTU4107,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0
OTU4109,6,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,2,0,0,0,1,4,0,0,0,0,0,5,0,1,6,7,0,0,0,4
OTU4110,3,0,1,0,1,0,0,1,0,1,0,0,0,1,2,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,7
OTU4111,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4112,1,0,0,1,0,0,0,0,0,1,1,4,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0
OTU4113,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
OTU4114,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4115,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4117,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,4,0,0,0,0,0,0,0,1,0,0,2,0,4,4,2,0,0,0,2
OTU4118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
OTU4119,0,0,0,1,0,0,0,2,7,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,3,0,0,0
OTU4120,19,0,0,2,1,0,0,0,0,7,1,11,0,7,5,5,6,5,1,4,7,4,10,0,2,1,3,0,2,7,11,6,0,6,0,3
OTU4121,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4123,0,0,0,1,0,0,0,0,0,3,0,0,0,2,0,2,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
OTU4124,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
OTU4125,6,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,3,1,0,0,0,0,0
OTU4126,0,2,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
OTU4127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
OTU4128,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4129,9,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
OTU4130,0,0,0,0,3,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU4131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
OTU4132,1,2,0,0,2,2,1,2,1,4,1,1,4,1,0,0,4,0,2,0,0,0,4,1,0,2,0,4,1,1,1,1,2,0,0,0
OTU4133,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,4,0,3,0,0,0,0,0,0,1,2,0,0,0,0
OTU4134,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
OTU4135,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,3,0,1,0
OTU4136,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,42,0,0,0,1,2,1,0,0,0,0,0
OTU4137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4138,2,1,1,2,1,1,0,4,9,6,2,4,2,6,0,2,16,7,5,5,1,3,8,3,4,24,2,13,2,1,2,8,14,3,6,8
OTU4139,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0
OTU4140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU4141,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,2,1,0,1,5,1,1,1,0,0,0,0,3
OTU4142,0,0,0,0,0,0,11,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0
OTU4143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4144,0,4,5,20,0,0,0,1,1,41,36,63,25,6,35,25,28,12,43,4,13,17,54,35,17,39,11,31,8,9,29,20,17,9,7,10
OTU4145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4146,17,11,2,8,3,1,2,8,2,2,1,3,0,2,0,4,3,3,9,5,10,7,15,13,25,5,12,6,7,10,7,5,10,17,7,10
OTU4147,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,7,0,0,2
OTU4148,0,6,1,0,26,2,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0
OTU4150,3,6,0,0,0,0,2,20,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2
OTU4151,2,0,0,1,0,0,0,5,4,2,0,3,0,1,0,2,1,5,1,0,4,0,1,1,3,4,0,2,1,2,1,2,3,1,1,1
OTU4152,0,2,0,0,1,3,5,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,0,4,0,0,0,0,2,1,0,0
OTU4153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
OTU4154,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4155,0,4,0,0,0,1,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4156,2,3,0,0,0,0,34,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OTU4157,0,2,3,0,4,1,3,0,0,17,15,6,1,5,0,1,0,0,0,1,0,7,5,13,4,1,0,26,2,0,54,3,0,1,2,55
OTU4158,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU4159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0
OTU4160,2,23,1,3,2,12,5,5,36,11,14,2,8,19,17,13,10,9,5,4,9,1,14,8,5,52,23,27,22,1,3,3,12,4,6,2
OTU4161,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4162,0,0,0,1,2,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0
OTU4163,1,10,13,3,11,6,4,2,8,0,0,2,9,1,0,1,4,1,1,0,3,0,4,1,6,5,4,3,9,1,0,0,20,4,3,9
OTU4164,1,3,1,0,1,0,1,5,1,1,0,0,2,2,1,0,4,2,3,1,0,1,2,3,4,3,1,4,0,0,2,2,0,1,2,4
OTU4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4166,3,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,7,1,0,0,1,1,7,1,0,1,1,8,2,3,1,0,2,3,1,8
OTU4167,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
OTU4168,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
OTU4169,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,1,2,2,4,7,0,1,1,5,0,2,2,1,1,5
OTU4170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4171,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4172,0,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
OTU4173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
OTU4175,3,7,1,3,0,1,4,2,5,1,2,3,1,1,2,0,0,0,2,1,0,3,1,12,3,7,1,11,3,3,0,2,4,0,1,3
OTU4176,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
OTU4178,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
OTU4179,0,2,0,0,0,2,10,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,8,0,0,0
OTU4180,3,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,5
OTU4181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
OTU4182,0,2,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4184,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
OTU4185,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4186,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
OTU4187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,4,0,1,0,0,1,0,0,1,0
OTU4188,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4189,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,3
OTU4190,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4191,0,4,1,0,4,2,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
OTU4192,1,0,0,1,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0
OTU4193,1,2,1,1,1,3,1,1,6,1,0,0,0,1,1,2,7,1,1,0,2,0,3,2,1,11,1,1,0,1,0,0,12,0,0,3
OTU4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
OTU4195,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4196,81,52,86,19,166,114,107,55,137,115,175,107,186,253,234,125,352,110,190,56,88,61,158,226,227,182,90,332,148,37,97,31,177,65,97,101
OTU4197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU4198,6,1,1,0,0,1,0,0,0,2,0,1,0,3,0,1,1,2,0,1,0,1,4,2,0,0,3,1,0,3,1,1,1,6,1,3
OTU4199,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
OTU4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
OTU4201,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,4,0,0,0
OTU4202,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU4203,2,2,0,0,4,2,0,4,5,1,0,1,2,2,0,0,1,2,2,0,1,1,0,1,0,5,2,0,2,0,0,1,6,3,2,1
OTU4204,4,9,2,1,0,0,7,2,10,3,4,0,4,1,4,5,2,0,5,0,0,0,1,2,2,19,3,6,1,0,0,1,8,2,2,2
OTU4205,0,1,0,16,0,0,0,0,0,5,1,11,0,0,0,2,1,0,0,3,0,2,0,5,4,14,0,3,1,3,4,9,0,0,0,1
OTU4206,0,0,1,1,0,0,0,0,0,8,16,7,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
OTU4207,2,0,0,0,1,0,0,0,0,3,0,1,0,1,0,1,12,1,1,0,0,0,1,0,1,0,0,2,0,1,0,0,0,2,0,3
OTU4208,3,0,0,3,0,2,0,1,0,9,1,13,0,11,0,8,3,2,6,6,4,11,11,0,1,0,5,10,2,2,7,6,2,2,0,1
